Step,Time,SpeedX,SpeedY,SpeedZ,TrackPos,Angle,RPM,Gear_State,CurLapTime,DistFromStart,DistRaced,Fuel,Damage,RacePos,Accel,Brake,Steer,Gear_Control,Clutch,Meta
44,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.12,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
45,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.10,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
46,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.08,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
47,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.06,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
48,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.04,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
49,00:09:46,-0.01,-0.02,-0.00,0.33,0.00,8901,0,-0.02,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
50,00:09:46,-0.00,0.05,-0.00,0.33,0.00,8901,0,0.02,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
51,00:09:46,-0.00,0.05,-0.00,0.33,0.00,1169,1,0.04,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
52,00:09:46,-0.00,0.04,-0.00,0.33,0.00,1188,1,0.06,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
53,00:09:46,-0.00,0.04,-0.00,0.33,0.00,1208,1,0.08,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
54,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1227,1,0.10,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
55,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1246,1,0.12,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
56,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1265,1,0.14,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
57,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1284,1,0.16,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
58,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1304,1,0.18,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
59,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1323,1,0.20,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
60,00:09:46,-0.00,0.03,-0.00,0.33,0.00,1342,1,0.22,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
61,00:09:46,0.44,-0.01,0.00,0.33,0.00,1152,1,0.24,2032.56,0.00,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
62,00:09:46,0.84,-0.05,0.00,0.33,0.00,1152,1,0.26,2032.56,0.01,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
63,00:09:46,1.34,-0.06,0.01,0.33,0.00,1152,1,0.28,2032.57,0.01,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
64,00:09:46,1.85,-0.08,0.01,0.33,0.00,1152,1,0.30,2032.58,0.02,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
65,00:09:46,2.36,-0.12,0.01,0.33,0.00,1152,1,0.32,2032.59,0.04,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
66,00:09:46,2.88,-0.11,0.02,0.33,0.00,1152,1,0.34,2032.61,0.05,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
67,00:09:46,3.25,-0.14,0.02,0.33,0.00,1152,1,0.36,2032.63,0.07,54.98,0.00,1,1.00,0.00,-0.21,1,0.00,0
68,00:09:47,3.85,-0.17,-0.03,0.33,0.01,1152,1,0.38,2032.65,0.09,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
69,00:09:47,4.32,-0.19,0.00,0.33,0.01,1152,1,0.40,2032.67,0.11,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
70,00:09:47,4.82,-0.21,0.01,0.33,0.01,1152,1,0.42,2032.70,0.14,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
71,00:09:47,5.40,-0.24,0.01,0.33,0.01,1152,1,0.44,2032.73,0.17,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
72,00:09:47,5.83,-0.24,0.01,0.33,0.01,1152,1,0.46,2032.76,0.20,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
73,00:09:47,6.26,-0.26,0.02,0.33,0.01,1166,1,0.48,2032.79,0.24,54.98,0.00,1,1.00,0.00,-0.20,1,0.00,0
74,00:09:47,6.81,-0.28,0.02,0.33,0.01,1154,1,0.50,2032.84,0.28,54.98,0.00,1,1.00,0.00,-0.19,1,0.00,0
75,00:09:47,7.28,-0.30,0.02,0.33,0.02,1278,1,0.52,2032.88,0.32,54.98,0.00,1,1.00,0.00,-0.19,1,0.00,0
76,00:09:47,7.76,-0.32,0.02,0.33,0.02,1379,1,0.54,2032.92,0.36,54.98,0.00,1,1.00,0.00,-0.19,1,0.00,0
77,00:09:47,8.32,-0.33,0.02,0.33,0.02,1441,1,0.56,2032.97,0.41,54.98,0.00,1,1.00,0.00,-0.18,1,0.00,0
78,00:09:47,8.81,-0.34,0.02,0.33,0.02,1478,1,0.58,2033.02,0.46,54.98,0.00,1,1.00,0.00,-0.18,1,0.00,0
79,00:09:47,9.39,-0.36,0.01,0.33,0.03,1607,1,0.60,2033.07,0.51,54.98,0.00,1,1.00,0.00,-0.18,1,0.00,0
80,00:09:47,9.91,-0.37,0.01,0.33,0.03,1612,1,0.62,2033.12,0.57,54.98,0.00,1,1.00,0.00,-0.17,1,0.00,0
81,00:09:47,10.50,-0.39,0.01,0.33,0.03,1770,1,0.64,2033.18,0.63,54.98,0.00,1,1.00,0.00,-0.17,1,0.00,0
82,00:09:47,11.06,-0.40,0.01,0.33,0.03,1779,1,0.66,2033.25,0.69,54.98,0.00,1,1.00,0.00,-0.17,1,0.00,0
83,00:09:47,11.66,-0.41,0.01,0.33,0.04,1949,1,0.68,2033.31,0.75,54.98,0.00,1,1.00,0.00,-0.16,1,0.00,0
84,00:09:47,12.25,-0.42,0.01,0.33,0.04,1955,1,0.70,2033.38,0.82,54.98,0.00,1,1.00,0.00,-0.16,1,0.00,0
85,00:09:47,12.88,-0.43,0.02,0.33,0.04,2121,1,0.72,2033.45,0.89,54.98,0.00,1,1.00,0.00,-0.16,1,0.00,0
86,00:09:47,13.50,-0.44,0.03,0.33,0.04,2149,1,0.74,2033.53,0.97,54.98,0.00,1,1.00,0.00,-0.15,1,0.00,0
87,00:09:47,14.17,-0.45,0.04,0.33,0.05,2270,1,0.76,2033.61,1.05,54.98,0.00,1,1.00,0.00,-0.15,1,0.00,0
88,00:09:47,14.80,-0.45,0.06,0.32,0.05,2353,1,0.78,2033.69,1.13,54.98,0.00,1,1.00,0.00,-0.14,1,0.00,0
89,00:09:47,15.49,-0.46,0.07,0.32,0.05,2456,1,0.80,2033.78,1.22,54.98,0.00,1,1.00,0.00,-0.14,1,0.00,0
90,00:09:47,16.15,-0.46,0.08,0.32,0.06,2556,1,0.82,2033.87,1.31,54.98,0.00,1,1.00,0.00,-0.13,1,0.00,0
91,00:09:47,16.86,-0.46,0.08,0.32,0.06,2656,1,0.84,2033.96,1.41,54.98,0.00,1,1.00,0.00,-0.13,1,0.00,0
92,00:09:47,17.55,-0.46,0.07,0.32,0.06,2762,1,0.86,2034.06,1.51,54.98,0.00,1,1.00,0.00,-0.12,1,0.00,0
93,00:09:47,18.29,-0.46,0.04,0.32,0.07,2879,1,0.88,2034.17,1.61,54.98,0.00,1,1.00,0.00,-0.12,1,0.00,0
94,00:09:47,19.01,-0.46,0.02,0.32,0.07,2964,1,0.90,2034.27,1.72,54.98,0.00,1,1.00,0.00,-0.11,1,0.00,0
95,00:09:47,19.77,-0.45,0.00,0.32,0.07,3096,1,0.92,2034.38,1.83,54.98,0.00,1,1.00,0.00,-0.11,1,0.00,0
96,00:09:47,20.53,-0.45,-0.02,0.32,0.08,3192,1,0.94,2034.50,1.94,54.98,0.00,1,1.00,0.00,-0.10,1,0.00,0
97,00:09:47,21.30,-0.44,-0.02,0.31,0.08,3313,1,0.96,2034.62,2.06,54.98,0.00,1,1.00,0.00,-0.10,1,0.00,0
98,00:09:47,22.11,-0.43,-0.00,0.31,0.09,3444,1,0.98,2034.74,2.19,54.98,0.00,1,1.00,0.00,-0.09,1,0.00,0
99,00:09:47,23.00,-0.41,0.05,0.31,0.09,3581,1,1.00,2034.89,2.33,54.98,0.00,1,1.00,0.00,-0.08,1,0.00,0
100,00:09:47,23.85,-0.40,0.09,0.31,0.09,3735,1,1.02,2035.02,2.46,54.98,0.00,1,1.00,0.00,-0.08,1,0.00,0
101,00:09:47,24.73,-0.38,0.11,0.31,0.10,3841,1,1.04,2035.16,2.60,54.98,0.00,1,1.00,0.00,-0.07,1,0.00,0
102,00:09:47,25.63,-0.37,0.10,0.30,0.10,4017,1,1.06,2035.30,2.75,54.98,0.00,1,1.00,0.00,-0.07,1,0.00,0
103,00:09:47,26.56,-0.35,0.04,0.30,0.10,4156,1,1.08,2035.45,2.89,54.98,0.00,1,1.00,0.00,-0.06,1,0.00,0
104,00:09:47,27.52,-0.33,0.03,0.30,0.11,4223,1,1.10,2035.61,3.05,54.98,0.00,1,1.00,0.00,-0.05,1,0.00,0
105,00:09:47,28.48,-0.30,-0.01,0.30,0.11,4428,1,1.12,2035.77,3.21,54.97,0.00,1,1.00,0.00,-0.05,1,0.00,0
106,00:09:47,29.46,-0.27,-0.00,0.29,0.12,4536,1,1.14,2035.93,3.37,54.97,0.00,1,1.00,0.00,-0.04,1,0.00,0
107,00:09:47,30.42,-0.24,0.07,0.29,0.12,4680,1,1.16,2036.10,3.54,54.97,0.00,1,1.00,0.00,-0.03,1,0.00,0
108,00:09:47,31.39,-0.22,0.16,0.29,0.12,4795,1,1.18,2036.28,3.72,54.97,0.00,1,1.00,0.00,-0.03,1,0.00,0
109,00:09:47,32.34,-0.19,0.20,0.29,0.13,4986,1,1.20,2036.46,3.90,54.97,0.00,1,1.00,0.00,-0.02,1,0.00,0
110,00:09:47,33.30,-0.16,0.15,0.28,0.13,5187,1,1.22,2036.65,4.09,54.97,0.00,1,1.00,0.00,-0.02,1,0.00,0
111,00:09:47,34.24,-0.14,0.06,0.28,0.13,5388,1,1.24,2036.84,4.28,54.97,0.00,1,1.00,0.00,-0.01,1,0.00,0
112,00:09:47,35.26,-0.10,0.03,0.28,0.14,5431,1,1.26,2037.03,4.48,54.97,0.00,1,1.00,0.00,-0.00,1,0.00,0
113,00:09:47,36.24,-0.05,0.10,0.27,0.14,5506,1,1.28,2037.24,4.68,54.97,0.00,1,1.00,0.00,0.00,1,0.00,0
114,00:09:47,37.21,-0.01,0.17,0.27,0.14,5651,1,1.30,2037.45,4.89,54.97,0.00,1,1.00,0.00,0.01,1,0.00,0
115,00:09:47,38.16,0.02,0.15,0.26,0.15,5832,1,1.32,2037.66,5.10,54.97,0.00,1,1.00,0.00,0.02,1,0.00,0
116,00:09:47,39.11,0.05,0.04,0.26,0.15,5995,1,1.34,2037.88,5.32,54.97,0.00,1,1.00,0.00,0.02,1,0.00,0
117,00:09:47,40.05,0.09,0.01,0.26,0.15,6119,1,1.36,2038.10,5.55,54.97,0.00,1,1.00,0.00,0.03,1,0.00,0
118,00:09:48,41.01,0.12,-0.08,0.25,0.15,6233,1,1.38,2038.33,5.77,54.97,0.00,1,1.00,0.00,0.04,1,0.00,0
119,00:09:48,41.99,0.17,-0.04,0.25,0.16,6287,1,1.40,2038.57,6.01,54.97,0.00,1,1.00,0.00,0.04,1,0.00,0
120,00:09:48,42.93,0.23,0.13,0.24,0.16,6419,1,1.42,2038.81,6.25,54.97,0.00,1,1.00,0.00,0.05,1,0.00,0
121,00:09:48,43.84,0.27,0.12,0.24,0.16,6640,1,1.44,2039.05,6.49,54.97,0.00,1,1.00,0.00,0.05,1,0.00,0
122,00:09:48,44.72,0.28,-0.05,0.23,0.16,6890,1,1.46,2039.30,6.74,54.96,0.00,1,1.00,0.00,0.06,1,0.00,0
123,00:09:48,45.70,0.30,-0.05,0.23,0.16,6886,1,1.48,2039.55,7.00,54.96,0.00,1,1.00,0.00,0.06,1,0.00,0
124,00:09:48,46.66,0.39,0.16,0.22,0.17,6900,1,1.50,2039.81,7.26,54.96,0.00,1,1.00,0.00,0.07,1,0.00,0
125,00:09:48,47.53,0.43,0.20,0.22,0.17,7132,1,1.52,2040.08,7.52,54.96,0.00,1,1.00,0.00,0.08,2,0.00,0
126,00:09:48,47.71,0.44,0.07,0.21,0.17,5148,2,1.54,2040.35,7.79,54.96,0.00,1,1.00,0.00,0.08,2,0.00,0
127,00:09:48,47.69,0.51,0.05,0.20,0.17,5138,2,1.56,2040.61,8.06,54.96,0.00,1,1.00,0.00,0.09,2,0.00,0
128,00:09:48,47.67,0.56,0.02,0.20,0.17,5127,2,1.58,2040.88,8.33,54.96,0.00,1,1.00,0.00,0.09,2,0.00,0
129,00:09:48,47.65,0.61,0.10,0.19,0.17,5117,2,1.60,2041.15,8.59,54.96,0.00,1,1.00,0.00,0.09,2,0.00,0
130,00:09:48,47.64,0.64,0.14,0.19,0.17,5107,2,1.62,2041.42,8.86,54.96,0.00,1,1.00,0.00,0.10,2,0.00,0
131,00:09:48,47.62,0.64,0.08,0.18,0.17,5097,2,1.64,2041.68,9.13,54.96,0.00,1,1.00,0.00,0.10,2,0.00,0
132,00:09:48,47.60,0.63,-0.03,0.18,0.17,5087,2,1.66,2041.95,9.39,54.96,0.00,1,1.00,0.00,0.10,2,0.00,0
133,00:09:48,47.58,0.66,-0.01,0.17,0.17,5077,2,1.68,2042.22,9.66,54.96,0.00,1,1.00,0.00,0.10,2,0.00,0
134,00:09:48,47.56,0.70,0.10,0.17,0.17,5067,2,1.70,2042.48,9.92,54.96,0.00,1,1.00,0.00,0.11,2,0.00,0
135,00:09:48,47.54,0.69,0.09,0.16,0.16,5058,2,1.72,2042.75,10.19,54.96,0.00,1,1.00,0.00,0.11,2,0.00,0
136,00:09:48,48.17,0.66,0.01,0.16,0.16,5145,2,1.74,2043.01,10.46,54.96,0.00,1,1.00,0.00,0.11,2,0.00,0
137,00:09:48,48.87,0.66,-0.06,0.15,0.16,5218,2,1.76,2043.29,10.73,54.96,0.00,1,1.00,0.00,0.11,2,0.00,0
138,00:09:48,49.58,0.74,0.07,0.14,0.16,5241,2,1.78,2043.56,11.00,54.96,0.00,1,1.00,0.00,0.11,2,0.00,0
139,00:09:48,50.25,0.77,0.12,0.14,0.16,5344,2,1.80,2043.84,11.28,54.96,0.00,1,1.00,0.00,0.12,2,0.00,0
140,00:09:48,50.94,0.75,0.09,0.13,0.16,5432,2,1.82,2044.12,11.57,54.96,0.00,1,1.00,0.00,0.12,2,0.00,0
141,00:09:48,51.65,0.75,0.01,0.13,0.16,5497,2,1.84,2044.41,11.85,54.96,0.00,1,1.00,0.00,0.12,2,0.00,0
142,00:09:48,52.34,0.77,-0.00,0.12,0.16,5567,2,1.86,2044.70,12.14,54.96,0.00,1,1.00,0.00,0.12,2,0.00,0
143,00:09:48,53.04,0.81,0.10,0.12,0.16,5616,2,1.88,2044.99,12.43,54.96,0.00,1,1.00,0.00,0.13,2,0.00,0
144,00:09:48,53.71,0.82,0.06,0.11,0.16,5723,2,1.90,2045.29,12.73,54.96,0.00,1,1.00,0.00,0.13,2,0.00,0
145,00:09:48,54.37,0.77,-0.11,0.11,0.16,5847,2,1.92,2045.59,13.03,54.96,0.00,1,1.00,0.00,0.13,2,0.00,0
146,00:09:48,55.13,0.81,-0.00,0.10,0.16,5801,2,1.94,2045.89,13.34,54.96,0.00,1,1.00,0.00,0.14,2,0.00,0
147,00:09:48,55.77,0.84,0.05,0.09,0.16,5920,2,1.96,2046.20,13.65,54.96,0.00,1,1.00,0.00,0.14,2,0.00,0
148,00:09:48,56.45,0.89,0.09,0.09,0.15,5993,2,1.98,2046.52,13.96,54.96,0.00,1,1.00,0.00,0.14,2,0.00,0
149,00:09:48,57.17,0.81,-0.01,0.08,0.15,6118,2,2.01,2046.86,14.31,54.95,0.00,1,1.00,0.00,0.14,2,0.00,0
150,00:09:48,57.97,0.84,0.07,0.08,0.15,6118,2,2.03,2047.21,14.66,54.95,0.00,1,1.00,0.00,0.14,2,0.00,0
151,00:09:48,58.69,0.91,0.14,0.07,0.15,6206,2,2.05,2047.57,15.01,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
152,00:09:48,59.40,0.84,-0.00,0.06,0.15,6348,2,2.07,2047.93,15.37,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
153,00:09:48,60.18,0.82,-0.01,0.06,0.15,6346,2,2.09,2048.30,15.74,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
154,00:09:48,60.91,0.86,0.02,0.05,0.14,6418,2,2.12,2048.66,16.11,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
155,00:09:48,61.62,0.87,0.01,0.04,0.14,6528,2,2.14,2049.04,16.48,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
156,00:09:48,62.31,0.77,-0.15,0.04,0.14,6672,2,2.16,2049.42,16.86,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
157,00:09:48,63.11,0.87,0.05,0.03,0.14,6613,2,2.18,2049.80,17.24,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
158,00:09:48,63.77,0.85,0.03,0.02,0.13,6773,2,2.20,2050.18,17.63,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
159,00:09:48,64.50,0.74,-0.06,0.02,0.13,6843,2,2.23,2050.57,18.02,54.95,0.00,1,1.00,0.00,0.15,2,0.00,0
160,00:09:48,65.26,0.84,0.13,0.01,0.13,6840,2,2.25,2050.97,18.41,54.95,0.00,1,1.00,0.00,0.16,2,0.00,0
161,00:09:48,65.96,0.79,0.10,0.01,0.13,6960,2,2.27,2051.37,18.81,54.95,0.00,1,1.00,0.00,0.16,2,0.00,0
162,00:09:48,66.61,0.68,-0.04,-0.00,0.12,7128,2,2.29,2051.77,19.21,54.95,0.00,1,1.00,0.00,0.16,3,0.00,0
163,00:09:48,66.77,0.77,0.06,-0.01,0.12,4726,3,2.31,2052.18,19.62,54.95,0.00,1,1.00,0.00,0.16,3,0.00,0
164,00:09:48,66.73,0.77,-0.00,-0.01,0.12,4720,3,2.34,2052.58,20.02,54.95,0.00,1,1.00,0.00,0.16,3,0.00,0
165,00:09:48,66.69,0.69,-0.10,-0.02,0.11,4714,3,2.36,2052.99,20.43,54.95,0.00,1,1.00,0.00,0.15,3,0.00,0
166,00:09:49,66.65,0.75,0.02,-0.02,0.11,4708,3,2.38,2053.39,20.83,54.95,0.00,1,1.00,0.00,0.15,3,0.00,0
167,00:09:49,66.61,0.67,-0.02,-0.03,0.10,4703,3,2.40,2053.79,21.24,54.95,0.00,1,1.00,0.00,0.15,3,0.00,0
168,00:09:49,66.57,0.51,-0.13,-0.03,0.10,4697,3,2.42,2054.20,21.64,54.95,0.00,1,1.00,0.00,0.15,3,0.00,0
169,00:09:49,66.52,0.55,0.02,-0.04,0.09,4692,3,2.45,2054.60,22.04,54.95,0.00,1,1.00,0.00,0.14,3,0.00,0
170,00:09:49,66.48,0.45,-0.03,-0.04,0.09,4686,3,2.47,2055.00,22.45,54.95,0.00,1,1.00,0.00,0.14,3,0.00,0
171,00:09:49,66.44,0.39,-0.04,-0.05,0.08,4681,3,2.49,2055.41,22.85,54.95,0.00,1,1.00,0.00,0.13,3,0.00,0
172,00:09:49,66.40,0.44,0.11,-0.05,0.08,4428,3,2.51,2055.81,23.25,54.95,0.00,1,1.00,0.00,0.13,3,0.00,0
173,00:09:49,66.80,0.33,-0.01,-0.05,0.07,4649,3,2.53,2056.21,23.66,54.94,0.00,1,1.00,0.00,0.13,3,0.00,0
174,00:09:49,67.29,0.33,0.02,-0.06,0.07,4685,3,2.56,2056.62,24.06,54.94,0.00,1,1.00,0.00,0.12,3,0.00,0
175,00:09:49,67.81,0.42,0.11,-0.06,0.07,4684,3,2.58,2057.03,24.47,54.94,0.00,1,1.00,0.00,0.12,3,0.00,0
